REF_DATE,GEO,Age,Sex,Indicators,VALUE
2002,Manitoba,25 to 64 years,Females,"Self-rated work stress, days not at all or not very stressful",26.4
2002,Manitoba,25 to 64 years,Females,"Post-traumatic stress disorder, current diagnosed condition",1.5
2002,Manitoba,25 to 64 years,Females,"Eating disorder, current diagnosed condition",NA
2002,Manitoba,25 to 44 years,Both sexes,"Major depressive episode, life",12
2002,Manitoba,25 to 44 years,Both sexes,"Major depressive episode, 12 months",5.2
2002,Manitoba,25 to 44 years,Both sexes,"Cannabis use, life",52.1
2002,Manitoba,25 to 44 years,Both sexes,"Cannabis use, 12 months",9.8
2002,Manitoba,25 to 44 years,Both sexes,"Suicidal thoughts, life",14.1
2002,Manitoba,25 to 44 years,Both sexes,"Suicidal thoughts, 12 months",3.8
2002,Manitoba,25 to 44 years,Both sexes,"Perceived mental health, very good or excellent",65.1
2002,Manitoba,25 to 44 years,Both sexes,"Perceived mental health, good",27.1
2002,Manitoba,25 to 44 years,Both sexes,"Perceived mental health, fair or poor",7.8
2002,Manitoba,25 to 44 years,Both sexes,"Self-rated work stress, days quite a bit or extremely stressful",30.3
2002,Manitoba,25 to 44 years,Both sexes,"Self-rated work stress, days a bit stressful",44
2002,Manitoba,25 to 44 years,Both sexes,"Self-rated work stress, days not at all or not very stressful",25.7
2002,Manitoba,25 to 44 years,Both sexes,"Post-traumatic stress disorder, current diagnosed condition",NA
2002,Manitoba,25 to 44 years,Both sexes,"Eating disorder, current diagnosed condition",NA
2002,Manitoba,25 to 44 years,Males,"Major depressive episode, life",8.9
2002,Manitoba,25 to 44 years,Males,"Major depressive episode, 12 months",3.8
2002,Manitoba,25 to 44 years,Males,"Cannabis use, life",57.5
2002,Manitoba,25 to 44 years,Males,"Cannabis use, 12 months",12.1
2002,Manitoba,25 to 44 years,Males,"Suicidal thoughts, life",12.6
2002,Manitoba,25 to 44 years,Males,"Suicidal thoughts, 12 months",3.6
2002,Manitoba,25 to 44 years,Males,"Perceived mental health, very good or excellent",63.3
2002,Manitoba,25 to 44 years,Males,"Perceived mental health, good",29.4
2002,Manitoba,25 to 44 years,Males,"Perceived mental health, fair or poor",7.3
2002,Manitoba,25 to 44 years,Males,"Self-rated work stress, days quite a bit or extremely stressful",27.5
2002,Manitoba,25 to 44 years,Males,"Self-rated work stress, days a bit stressful",47
2002,Manitoba,25 to 44 years,Males,"Self-rated work stress, days not at all or not very stressful",25.5
2002,Manitoba,25 to 44 years,Males,"Post-traumatic stress disorder, current diagnosed condition",NA
2002,Manitoba,25 to 44 years,Males,"Eating disorder, current diagnosed condition",NA
2002,Manitoba,25 to 44 years,Females,"Major depressive episode, life",15.1
2002,Manitoba,25 to 44 years,Females,"Major depressive episode, 12 months",6.5
2002,Manitoba,25 to 44 years,Females,"Cannabis use, life",46.6
2002,Manitoba,25 to 44 years,Females,"Cannabis use, 12 months",7.5
2002,Manitoba,25 to 44 years,Females,"Suicidal thoughts, life",15.7
2002,Manitoba,25 to 44 years,Females,"Suicidal thoughts, 12 months",NA
2002,Manitoba,25 to 44 years,Females,"Perceived mental health, very good or excellent",66.9
2002,Manitoba,25 to 44 years,Females,"Perceived mental health, good",24.8
2002,Manitoba,25 to 44 years,Females,"Perceived mental health, fair or poor",8.3
2002,Manitoba,25 to 44 years,Females,"Self-rated work stress, days quite a bit or extremely stressful",33.8
2002,Manitoba,25 to 44 years,Females,"Self-rated work stress, days a bit stressful",40.3
2002,Manitoba,25 to 44 years,Females,"Self-rated work stress, days not at all or not very stressful",26
2002,Manitoba,25 to 44 years,Females,"Post-traumatic stress disorder, current diagnosed condition",NA
2002,Manitoba,25 to 44 years,Females,"Eating disorder, current diagnosed condition",NA
2002,Manitoba,45 to 64 years,Both sexes,"Major depressive episode, life",11.8
2002,Manitoba,45 to 64 years,Both sexes,"Major depressive episode, 12 months",4.7
2002,Manitoba,45 to 64 years,Both sexes,"Cannabis use, life",32.8
2002,Manitoba,45 to 64 years,Both sexes,"Cannabis use, 12 months",3.3
2002,Manitoba,45 to 64 years,Both sexes,"Suicidal thoughts, life",13.2
2002,Manitoba,45 to 64 years,Both sexes,"Suicidal thoughts, 12 months",2.8
2002,Manitoba,45 to 64 years,Both sexes,"Perceived mental health, very good or excellent",66.5
2002,Manitoba,45 to 64 years,Both sexes,"Perceived mental health, good",27.3
2002,Manitoba,45 to 64 years,Both sexes,"Perceived mental health, fair or poor",6.2
2002,Manitoba,45 to 64 years,Both sexes,"Self-rated work stress, days quite a bit or extremely stressful",31.1
2002,Manitoba,45 to 64 years,Both sexes,"Self-rated work stress, days a bit stressful",43.4
2002,Manitoba,45 to 64 years,Both sexes,"Self-rated work stress, days not at all or not very stressful",25.5
2002,Manitoba,45 to 64 years,Both sexes,"Post-traumatic stress disorder, current diagnosed condition",NA
2002,Manitoba,45 to 64 years,Both sexes,"Eating disorder, current diagnosed condition",NA
2002,Manitoba,45 to 64 years,Males,"Major depressive episode, life",10.3
2002,Manitoba,45 to 64 years,Males,"Major depressive episode, 12 months",3.9
2002,Manitoba,45 to 64 years,Males,"Cannabis use, life",37.1
2002,Manitoba,45 to 64 years,Males,"Cannabis use, 12 months",5.2
2002,Manitoba,45 to 64 years,Males,"Suicidal thoughts, life",13.3
2002,Manitoba,45 to 64 years,Males,"Suicidal thoughts, 12 months",NA
2002,Manitoba,45 to 64 years,Males,"Perceived mental health, very good or excellent",68.1
2002,Manitoba,45 to 64 years,Males,"Perceived mental health, good",26
2002,Manitoba,45 to 64 years,Males,"Perceived mental health, fair or poor",5.9
2002,Manitoba,45 to 64 years,Males,"Self-rated work stress, days quite a bit or extremely stressful",28.5
2002,Manitoba,45 to 64 years,Males,"Self-rated work stress, days a bit stressful",47.4
2002,Manitoba,45 to 64 years,Males,"Self-rated work stress, days not at all or not very stressful",24.1
2002,Manitoba,45 to 64 years,Males,"Post-traumatic stress disorder, current diagnosed condition",NA
2002,Manitoba,45 to 64 years,Males,"Eating disorder, current diagnosed condition",NA
2002,Manitoba,45 to 64 years,Females,"Major depressive episode, life",13.2
2002,Manitoba,45 to 64 years,Females,"Major depressive episode, 12 months",NA
2002,Manitoba,45 to 64 years,Females,"Cannabis use, life",28.7
2002,Manitoba,45 to 64 years,Females,"Cannabis use, 12 months",NA
2002,Manitoba,45 to 64 years,Females,"Suicidal thoughts, life",13
2002,Manitoba,45 to 64 years,Females,"Suicidal thoughts, 12 months",2.3
2002,Manitoba,45 to 64 years,Females,"Perceived mental health, very good or excellent",64.9
2002,Manitoba,45 to 64 years,Females,"Perceived mental health, good",28.6
2002,Manitoba,45 to 64 years,Females,"Perceived mental health, fair or poor",6.5
2002,Manitoba,45 to 64 years,Females,"Self-rated work stress, days quite a bit or extremely stressful",33.8
2002,Manitoba,45 to 64 years,Females,"Self-rated work stress, days a bit stressful",39.2
2002,Manitoba,45 to 64 years,Females,"Self-rated work stress, days not at all or not very stressful",26.9
2002,Manitoba,45 to 64 years,Females,"Post-traumatic stress disorder, current diagnosed condition",NA
2002,Manitoba,45 to 64 years,Females,"Eating disorder, current diagnosed condition",NA
2002,Manitoba,65 years and over,Both sexes,"Major depressive episode, life",5.1
2002,Manitoba,65 years and over,Both sexes,"Major depressive episode, 12 months",NA
2002,Manitoba,65 years and over,Both sexes,"Cannabis use, life",2.6
2002,Manitoba,65 years and over,Both sexes,"Cannabis use, 12 months",NA
2002,Manitoba,65 years and over,Both sexes,"Suicidal thoughts, life",4.1
2002,Manitoba,65 years and over,Both sexes,"Suicidal thoughts, 12 months",NA
2002,Manitoba,65 years and over,Both sexes,"Perceived mental health, very good or excellent",62
2002,Manitoba,65 years and over,Both sexes,"Perceived mental health, good",30.2
2002,Manitoba,65 years and over,Both sexes,"Perceived mental health, fair or poor",7.8
2002,Manitoba,65 years and over,Both sexes,"Self-rated work stress, days quite a bit or extremely stressful",NA
2002,Manitoba,65 years and over,Both sexes,"Self-rated work stress, days a bit stressful",27.9
2002,Manitoba,65 years and over,Both sexes,"Self-rated work stress, days not at all or not very stressful",60.7
2002,Manitoba,65 years and over,Both sexes,"Post-traumatic stress disorder, current diagnosed condition",NA
2002,Manitoba,65 years and over,Both sexes,"Eating disorder, current diagnosed condition",NA
2002,Manitoba,65 years and over,Males,"Major depressive episode, life",NA
2002,Manitoba,65 years and over,Males,"Major depressive episode, 12 months",NA
2002,Manitoba,65 years and over,Males,"Cannabis use, life",NA
2002,Manitoba,65 years and over,Males,"Cannabis use, 12 months",NA
2002,Manitoba,65 years and over,Males,"Suicidal thoughts, life",NA
2002,Manitoba,65 years and over,Males,"Suicidal thoughts, 12 months",NA
2002,Manitoba,65 years and over,Males,"Perceived mental health, very good or excellent",63.7
2002,Manitoba,65 years and over,Males,"Perceived mental health, good",29.7
2002,Manitoba,65 years and over,Males,"Perceived mental health, fair or poor",6.6
2002,Manitoba,65 years and over,Males,"Self-rated work stress, days quite a bit or extremely stressful",NA
2002,Manitoba,65 years and over,Males,"Self-rated work stress, days a bit stressful",NA
2002,Manitoba,65 years and over,Males,"Self-rated work stress, days not at all or not very stressful",70.1
2002,Manitoba,65 years and over,Males,"Post-traumatic stress disorder, current diagnosed condition",NA
2002,Manitoba,65 years and over,Males,"Eating disorder, current diagnosed condition",NA
2002,Manitoba,65 years and over,Females,"Major depressive episode, life",7.5
2002,Manitoba,65 years and over,Females,"Major depressive episode, 12 months",NA
2002,Manitoba,65 years and over,Females,"Cannabis use, life",NA
2002,Manitoba,65 years and over,Females,"Cannabis use, 12 months",NA
2002,Manitoba,65 years and over,Females,"Suicidal thoughts, life",5.1
2002,Manitoba,65 years and over,Females,"Suicidal thoughts, 12 months",NA
2002,Manitoba,65 years and over,Females,"Perceived mental health, very good or excellent",60.7
2002,Manitoba,65 years and over,Females,"Perceived mental health, good",30.6
2002,Manitoba,65 years and over,Females,"Perceived mental health, fair or poor",8.7
2002,Manitoba,65 years and over,Females,"Self-rated work stress, days quite a bit or extremely stressful",NA
2002,Manitoba,65 years and over,Females,"Self-rated work stress, days a bit stressful",NA
2002,Manitoba,65 years and over,Females,"Self-rated work stress, days not at all or not very stressful",NA
2002,Manitoba,65 years and over,Females,"Post-traumatic stress disorder, current diagnosed condition",NA
2002,Manitoba,65 years and over,Females,"Eating disorder, current diagnosed condition",NA
2002,Saskatchewan,"Total, 15 years and over",Both sexes,"Major depressive episode, life",9.7
2002,Saskatchewan,"Total, 15 years and over",Both sexes,"Major depressive episode, 12 months",4.1
2002,Saskatchewan,"Total, 15 years and over",Both sexes,"Cannabis use, life",39.5
2002,Saskatchewan,"Total, 15 years and over",Both sexes,"Cannabis use, 12 months",10.4
2002,Saskatchewan,"Total, 15 years and over",Both sexes,"Suicidal thoughts, life",14.2
2002,Saskatchewan,"Total, 15 years and over",Both sexes,"Suicidal thoughts, 12 months",4.1
2002,Saskatchewan,"Total, 15 years and over",Both sexes,"Perceived mental health, very good or excellent",64.3
2002,Saskatchewan,"Total, 15 years and over",Both sexes,"Perceived mental health, good",28.5
2002,Saskatchewan,"Total, 15 years and over",Both sexes,"Perceived mental health, fair or poor",7.2
2002,Saskatchewan,"Total, 15 years and over",Both sexes,"Self-rated work stress, days quite a bit or extremely stressful",24.4
2002,Saskatchewan,"Total, 15 years and over",Both sexes,"Self-rated work stress, days a bit stressful",45.8
2002,Saskatchewan,"Total, 15 years and over",Both sexes,"Self-rated work stress, days not at all or not very stressful",29.8
2002,Saskatchewan,"Total, 15 years and over",Both sexes,"Post-traumatic stress disorder, current diagnosed condition",0.7
2002,Saskatchewan,"Total, 15 years and over",Both sexes,"Eating disorder, current diagnosed condition",NA
2002,Saskatchewan,"Total, 15 years and over",Males,"Major depressive episode, life",7
2002,Saskatchewan,"Total, 15 years and over",Males,"Major depressive episode, 12 months",3.9
2002,Saskatchewan,"Total, 15 years and over",Males,"Cannabis use, life",46.5
2002,Saskatchewan,"Total, 15 years and over",Males,"Cannabis use, 12 months",13.9
2002,Saskatchewan,"Total, 15 years and over",Males,"Suicidal thoughts, life",12.9
2002,Saskatchewan,"Total, 15 years and over",Males,"Suicidal thoughts, 12 months",3.8
2002,Saskatchewan,"Total, 15 years and over",Males,"Perceived mental health, very good or excellent",66.2
2002,Saskatchewan,"Total, 15 years and over",Males,"Perceived mental health, good",27.1
2002,Saskatchewan,"Total, 15 years and over",Males,"Perceived mental health, fair or poor",6.7
2002,Saskatchewan,"Total, 15 years and over",Males,"Self-rated work stress, days quite a bit or extremely stressful",22.5
2002,Saskatchewan,"Total, 15 years and over",Males,"Self-rated work stress, days a bit stressful",48.1
2002,Saskatchewan,"Total, 15 years and over",Males,"Self-rated work stress, days not at all or not very stressful",29.4
2002,Saskatchewan,"Total, 15 years and over",Males,"Post-traumatic stress disorder, current diagnosed condition",NA
2002,Saskatchewan,"Total, 15 years and over",Males,"Eating disorder, current diagnosed condition",NA
2002,Saskatchewan,"Total, 15 years and over",Females,"Major depressive episode, life",12.3
2002,Saskatchewan,"Total, 15 years and over",Females,"Major depressive episode, 12 months",4.3
2002,Saskatchewan,"Total, 15 years and over",Females,"Cannabis use, life",32.6
2002,Saskatchewan,"Total, 15 years and over",Females,"Cannabis use, 12 months",7.1
2002,Saskatchewan,"Total, 15 years and over",Females,"Suicidal thoughts, life",15.4
2002,Saskatchewan,"Total, 15 years and over",Females,"Suicidal thoughts, 12 months",4.5
2002,Saskatchewan,"Total, 15 years and over",Females,"Perceived mental health, very good or excellent",62.3
2002,Saskatchewan,"Total, 15 years and over",Females,"Perceived mental health, good",30
2002,Saskatchewan,"Total, 15 years and over",Females,"Perceived mental health, fair or poor",7.7
2002,Saskatchewan,"Total, 15 years and over",Females,"Self-rated work stress, days quite a bit or extremely stressful",26.7
2002,Saskatchewan,"Total, 15 years and over",Females,"Self-rated work stress, days a bit stressful",43.1
2002,Saskatchewan,"Total, 15 years and over",Females,"Self-rated work stress, days not at all or not very stressful",30.2
2002,Saskatchewan,"Total, 15 years and over",Females,"Post-traumatic stress disorder, current diagnosed condition",1.2
2002,Saskatchewan,"Total, 15 years and over",Females,"Eating disorder, current diagnosed condition",NA
2002,Saskatchewan,15 to 24 years,Both sexes,"Major depressive episode, life",7
2002,Saskatchewan,15 to 24 years,Both sexes,"Major depressive episode, 12 months",5.2
2002,Saskatchewan,15 to 24 years,Both sexes,"Cannabis use, life",51.5
2002,Saskatchewan,15 to 24 years,Both sexes,"Cannabis use, 12 months",28.3
2002,Saskatchewan,15 to 24 years,Both sexes,"Suicidal thoughts, life",16.5
2002,Saskatchewan,15 to 24 years,Both sexes,"Suicidal thoughts, 12 months",4.4
2002,Saskatchewan,15 to 24 years,Both sexes,"Perceived mental health, very good or excellent",69.4
2002,Saskatchewan,15 to 24 years,Both sexes,"Perceived mental health, good",26.1
2002,Saskatchewan,15 to 24 years,Both sexes,"Perceived mental health, fair or poor",4.5
2002,Saskatchewan,15 to 24 years,Both sexes,"Self-rated work stress, days quite a bit or extremely stressful",17.3
2002,Saskatchewan,15 to 24 years,Both sexes,"Self-rated work stress, days a bit stressful",38.3
2002,Saskatchewan,15 to 24 years,Both sexes,"Self-rated work stress, days not at all or not very stressful",44.5
2002,Saskatchewan,15 to 24 years,Both sexes,"Post-traumatic stress disorder, current diagnosed condition",NA
2002,Saskatchewan,15 to 24 years,Both sexes,"Eating disorder, current diagnosed condition",NA
2002,Saskatchewan,15 to 24 years,Males,"Major depressive episode, life",6.2
2002,Saskatchewan,15 to 24 years,Males,"Major depressive episode, 12 months",NA
2002,Saskatchewan,15 to 24 years,Males,"Cannabis use, life",52.7
2002,Saskatchewan,15 to 24 years,Males,"Cannabis use, 12 months",33.7
2002,Saskatchewan,15 to 24 years,Males,"Suicidal thoughts, life",10.9
2002,Saskatchewan,15 to 24 years,Males,"Suicidal thoughts, 12 months",NA
2002,Saskatchewan,15 to 24 years,Males,"Perceived mental health, very good or excellent",72
2002,Saskatchewan,15 to 24 years,Males,"Perceived mental health, good",23.9
2002,Saskatchewan,15 to 24 years,Males,"Perceived mental health, fair or poor",NA
2002,Saskatchewan,15 to 24 years,Males,"Self-rated work stress, days quite a bit or extremely stressful",17.2
2002,Saskatchewan,15 to 24 years,Males,"Self-rated work stress, days a bit stressful",36.9
2002,Saskatchewan,15 to 24 years,Males,"Self-rated work stress, days not at all or not very stressful",45.9
2002,Saskatchewan,15 to 24 years,Males,"Post-traumatic stress disorder, current diagnosed condition",NA
2002,Saskatchewan,15 to 24 years,Males,"Eating disorder, current diagnosed condition",NA
2002,Saskatchewan,15 to 24 years,Females,"Major depressive episode, life",7.9
2002,Saskatchewan,15 to 24 years,Females,"Major depressive episode, 12 months",NA
2002,Saskatchewan,15 to 24 years,Females,"Cannabis use, life",50.2
2002,Saskatchewan,15 to 24 years,Females,"Cannabis use, 12 months",22.5
2002,Saskatchewan,15 to 24 years,Females,"Suicidal thoughts, life",22.4
2002,Saskatchewan,15 to 24 years,Females,"Suicidal thoughts, 12 months",NA
2002,Saskatchewan,15 to 24 years,Females,"Perceived mental health, very good or excellent",66.6
2002,Saskatchewan,15 to 24 years,Females,"Perceived mental health, good",28.5
2002,Saskatchewan,15 to 24 years,Females,"Perceived mental health, fair or poor",NA
2002,Saskatchewan,15 to 24 years,Females,"Self-rated work stress, days quite a bit or extremely stressful",17.3
2002,Saskatchewan,15 to 24 years,Females,"Self-rated work stress, days a bit stressful",39.9
2002,Saskatchewan,15 to 24 years,Females,"Self-rated work stress, days not at all or not very stressful",42.8
2002,Saskatchewan,15 to 24 years,Females,"Post-traumatic stress disorder, current diagnosed condition",NA
2002,Saskatchewan,15 to 24 years,Females,"Eating disorder, current diagnosed condition",NA
2002,Saskatchewan,25 to 64 years,Both sexes,"Major depressive episode, life",11.4
2002,Saskatchewan,25 to 64 years,Both sexes,"Major depressive episode, 12 months",4
2002,Saskatchewan,25 to 64 years,Both sexes,"Cannabis use, life",46
2002,Saskatchewan,25 to 64 years,Both sexes,"Cannabis use, 12 months",8.2
2002,Saskatchewan,25 to 64 years,Both sexes,"Suicidal thoughts, life",15.7
2002,Saskatchewan,25 to 64 years,Both sexes,"Suicidal thoughts, 12 months",4.5
2002,Saskatchewan,25 to 64 years,Both sexes,"Perceived mental health, very good or excellent",64.3
2002,Saskatchewan,25 to 64 years,Both sexes,"Perceived mental health, good",28.2
2002,Saskatchewan,25 to 64 years,Both sexes,"Perceived mental health, fair or poor",7.5
2002,Saskatchewan,25 to 64 years,Both sexes,"Self-rated work stress, days quite a bit or extremely stressful",26.5
2002,Saskatchewan,25 to 64 years,Both sexes,"Self-rated work stress, days a bit stressful",48.2
2002,Saskatchewan,25 to 64 years,Both sexes,"Self-rated work stress, days not at all or not very stressful",25.3
2002,Saskatchewan,25 to 64 years,Both sexes,"Post-traumatic stress disorder, current diagnosed condition",1
2002,Saskatchewan,25 to 64 years,Both sexes,"Eating disorder, current diagnosed condition",NA
2002,Saskatchewan,25 to 64 years,Males,"Major depressive episode, life",8
2002,Saskatchewan,25 to 64 years,Males,"Major depressive episode, 12 months",3.9
2002,Saskatchewan,25 to 64 years,Males,"Cannabis use, life",54.8
2002,Saskatchewan,25 to 64 years,Males,"Cannabis use, 12 months",11.4
2002,Saskatchewan,25 to 64 years,Males,"Suicidal thoughts, life",15.5
2002,Saskatchewan,25 to 64 years,Males,"Suicidal thoughts, 12 months",4
2002,Saskatchewan,25 to 64 years,Males,"Perceived mental health, very good or excellent",66.3
2002,Saskatchewan,25 to 64 years,Males,"Perceived mental health, good",26.8
2002,Saskatchewan,25 to 64 years,Males,"Perceived mental health, fair or poor",6.9
2002,Saskatchewan,25 to 64 years,Males,"Self-rated work stress, days quite a bit or extremely stressful",24.3
2002,Saskatchewan,25 to 64 years,Males,"Self-rated work stress, days a bit stressful",52
2002,Saskatchewan,25 to 64 years,Males,"Self-rated work stress, days not at all or not very stressful",23.7
2002,Saskatchewan,25 to 64 years,Males,"Post-traumatic stress disorder, current diagnosed condition",NA
2002,Saskatchewan,25 to 64 years,Males,"Eating disorder, current diagnosed condition",NA
2002,Saskatchewan,25 to 64 years,Females,"Major depressive episode, life",14.9
2002,Saskatchewan,25 to 64 years,Females,"Major depressive episode, 12 months",4.1
2002,Saskatchewan,25 to 64 years,Females,"Cannabis use, life",37.2
2002,Saskatchewan,25 to 64 years,Females,"Cannabis use, 12 months",4.9
2002,Saskatchewan,25 to 64 years,Females,"Suicidal thoughts, life",15.9
2002,Saskatchewan,25 to 64 years,Females,"Suicidal thoughts, 12 months",5.1
2002,Saskatchewan,25 to 64 years,Females,"Perceived mental health, very good or excellent",62.3
2002,Saskatchewan,25 to 64 years,Females,"Perceived mental health, good",29.6
2002,Saskatchewan,25 to 64 years,Females,"Perceived mental health, fair or poor",8.1
2002,Saskatchewan,25 to 64 years,Females,"Self-rated work stress, days quite a bit or extremely stressful",29
2002,Saskatchewan,25 to 64 years,Females,"Self-rated work stress, days a bit stressful",43.8
2002,Saskatchewan,25 to 64 years,Females,"Self-rated work stress, days not at all or not very stressful",27.2
2002,Saskatchewan,25 to 64 years,Females,"Post-traumatic stress disorder, current diagnosed condition",1.8
2002,Saskatchewan,25 to 64 years,Females,"Eating disorder, current diagnosed condition",NA
2002,Saskatchewan,25 to 44 years,Both sexes,"Major depressive episode, life",11.3
2002,Saskatchewan,25 to 44 years,Both sexes,"Major depressive episode, 12 months",5
2002,Saskatchewan,25 to 44 years,Both sexes,"Cannabis use, life",60.4
2002,Saskatchewan,25 to 44 years,Both sexes,"Cannabis use, 12 months",12.4
2002,Saskatchewan,25 to 44 years,Both sexes,"Suicidal thoughts, life",19.8
2002,Saskatchewan,25 to 44 years,Both sexes,"Suicidal thoughts, 12 months",6.8
2002,Saskatchewan,25 to 44 years,Both sexes,"Perceived mental health, very good or excellent",66.6
2002,Saskatchewan,25 to 44 years,Both sexes,"Perceived mental health, good",25.2
2002,Saskatchewan,25 to 44 years,Both sexes,"Perceived mental health, fair or poor",8.3
2002,Saskatchewan,25 to 44 years,Both sexes,"Self-rated work stress, days quite a bit or extremely stressful",27.2
2002,Saskatchewan,25 to 44 years,Both sexes,"Self-rated work stress, days a bit stressful",48.7
2002,Saskatchewan,25 to 44 years,Both sexes,"Self-rated work stress, days not at all or not very stressful",24.1
2002,Saskatchewan,25 to 44 years,Both sexes,"Post-traumatic stress disorder, current diagnosed condition",NA
2002,Saskatchewan,25 to 44 years,Both sexes,"Eating disorder, current diagnosed condition",NA
2002,Saskatchewan,25 to 44 years,Males,"Major depressive episode, life",8.2
2002,Saskatchewan,25 to 44 years,Males,"Major depressive episode, 12 months",4.2
2002,Saskatchewan,25 to 44 years,Males,"Cannabis use, life",69.4
2002,Saskatchewan,25 to 44 years,Males,"Cannabis use, 12 months",16.4
2002,Saskatchewan,25 to 44 years,Males,"Suicidal thoughts, life",18.3
2002,Saskatchewan,25 to 44 years,Males,"Suicidal thoughts, 12 months",6.7
2002,Saskatchewan,25 to 44 years,Males,"Perceived mental health, very good or excellent",70
2002,Saskatchewan,25 to 44 years,Males,"Perceived mental health, good",23.2
2002,Saskatchewan,25 to 44 years,Males,"Perceived mental health, fair or poor",6.8
2002,Saskatchewan,25 to 44 years,Males,"Self-rated work stress, days quite a bit or extremely stressful",23.7
2002,Saskatchewan,25 to 44 years,Males,"Self-rated work stress, days a bit stressful",54.2
2002,Saskatchewan,25 to 44 years,Males,"Self-rated work stress, days not at all or not very stressful",22.1
2002,Saskatchewan,25 to 44 years,Males,"Post-traumatic stress disorder, current diagnosed condition",NA
2002,Saskatchewan,25 to 44 years,Males,"Eating disorder, current diagnosed condition",NA
2002,Saskatchewan,25 to 44 years,Females,"Major depressive episode, life",14.4
2002,Saskatchewan,25 to 44 years,Females,"Major depressive episode, 12 months",5.8
2002,Saskatchewan,25 to 44 years,Females,"Cannabis use, life",51.5
2002,Saskatchewan,25 to 44 years,Females,"Cannabis use, 12 months",8.4
2002,Saskatchewan,25 to 44 years,Females,"Suicidal thoughts, life",21.2
2002,Saskatchewan,25 to 44 years,Females,"Suicidal thoughts, 12 months",6.8
2002,Saskatchewan,25 to 44 years,Females,"Perceived mental health, very good or excellent",63.1
2002,Saskatchewan,25 to 44 years,Females,"Perceived mental health, good",27.1
2002,Saskatchewan,25 to 44 years,Females,"Perceived mental health, fair or poor",9.7
2002,Saskatchewan,25 to 44 years,Females,"Self-rated work stress, days quite a bit or extremely stressful",31.2
2002,Saskatchewan,25 to 44 years,Females,"Self-rated work stress, days a bit stressful",42.5
2002,Saskatchewan,25 to 44 years,Females,"Self-rated work stress, days not at all or not very stressful",26.3
2002,Saskatchewan,25 to 44 years,Females,"Post-traumatic stress disorder, current diagnosed condition",NA
2002,Saskatchewan,25 to 44 years,Females,"Eating disorder, current diagnosed condition",NA
2002,Saskatchewan,45 to 64 years,Both sexes,"Major depressive episode, life",11.6
2002,Saskatchewan,45 to 64 years,Both sexes,"Major depressive episode, 12 months",2.9
2002,Saskatchewan,45 to 64 years,Both sexes,"Cannabis use, life",28.6
2002,Saskatchewan,45 to 64 years,Both sexes,"Cannabis use, 12 months",3.1
2002,Saskatchewan,45 to 64 years,Both sexes,"Suicidal thoughts, life",10.8
2002,Saskatchewan,45 to 64 years,Both sexes,"Suicidal thoughts, 12 months",NA
2002,Saskatchewan,45 to 64 years,Both sexes,"Perceived mental health, very good or excellent",61.5
2002,Saskatchewan,45 to 64 years,Both sexes,"Perceived mental health, good",31.8
2002,Saskatchewan,45 to 64 years,Both sexes,"Perceived mental health, fair or poor",6.7
2002,Saskatchewan,45 to 64 years,Both sexes,"Self-rated work stress, days quite a bit or extremely stressful",25.6
2002,Saskatchewan,45 to 64 years,Both sexes,"Self-rated work stress, days a bit stressful",47.5
2002,Saskatchewan,45 to 64 years,Both sexes,"Self-rated work stress, days not at all or not very stressful",27
2002,Saskatchewan,45 to 64 years,Both sexes,"Post-traumatic stress disorder, current diagnosed condition",NA
2002,Saskatchewan,45 to 64 years,Both sexes,"Eating disorder, current diagnosed condition",NA
2002,Saskatchewan,45 to 64 years,Males,"Major depressive episode, life",7.8
2002,Saskatchewan,45 to 64 years,Males,"Major depressive episode, 12 months",NA
2002,Saskatchewan,45 to 64 years,Males,"Cannabis use, life",37.3
2002,Saskatchewan,45 to 64 years,Males,"Cannabis use, 12 months",5.4
2002,Saskatchewan,45 to 64 years,Males,"Suicidal thoughts, life",12.1
2002,Saskatchewan,45 to 64 years,Males,"Suicidal thoughts, 12 months",NA
2002,Saskatchewan,45 to 64 years,Males,"Perceived mental health, very good or excellent",61.7
2002,Saskatchewan,45 to 64 years,Males,"Perceived mental health, good",31.2
2002,Saskatchewan,45 to 64 years,Males,"Perceived mental health, fair or poor",7.1
2002,Saskatchewan,45 to 64 years,Males,"Self-rated work stress, days quite a bit or extremely stressful",25.1
2002,Saskatchewan,45 to 64 years,Males,"Self-rated work stress, days a bit stressful",49.1
2002,Saskatchewan,45 to 64 years,Males,"Self-rated work stress, days not at all or not very stressful",25.8
2002,Saskatchewan,45 to 64 years,Males,"Post-traumatic stress disorder, current diagnosed condition",NA
2002,Saskatchewan,45 to 64 years,Males,"Eating disorder, current diagnosed condition",NA
2002,Saskatchewan,45 to 64 years,Females,"Major depressive episode, life",15.4
2002,Saskatchewan,45 to 64 years,Females,"Major depressive episode, 12 months",NA
2002,Saskatchewan,45 to 64 years,Females,"Cannabis use, life",19.9
2002,Saskatchewan,45 to 64 years,Females,"Cannabis use, 12 months",NA
2002,Saskatchewan,45 to 64 years,Females,"Suicidal thoughts, life",9.5
2002,Saskatchewan,45 to 64 years,Females,"Suicidal thoughts, 12 months",NA
2002,Saskatchewan,45 to 64 years,Females,"Perceived mental health, very good or excellent",61.2
2002,Saskatchewan,45 to 64 years,Females,"Perceived mental health, good",32.5
2002,Saskatchewan,45 to 64 years,Females,"Perceived mental health, fair or poor",6.2
